"","miRNA","mRNA"
"280415","let-7b-5p","CAPZA1"
"280416","let-7b-5p","DNA2"
"280417","let-7b-5p","SELPLG"
"280418","let-7b-5p","C15orf38"
"280419","let-7b-5p","HSPE1-MOBKL3"
"280420","let-7b-5p","UBE4A"
"280421","let-7b-5p","TMEM65"
"280422","let-7b-5p","XYLT2"
"280423","let-7b-5p","EGLN3"
"280424","let-7b-5p","DNAJB2"
"280425","let-7b-5p","IP6K2"
"280426","let-7b-5p","LAMC1"
"280427","let-7b-5p","ETS1"
"280428","let-7b-5p","LRRFIP1"
"280429","let-7b-5p","ALDOC"
"280430","let-7b-5p","FKBP3"
"280431","let-7b-5p","GFOD2"
"280432","let-7b-5p","C18orf54"
"280433","let-7b-5p","LY6E"
"280434","let-7b-5p","STRADB"
"280435","let-7b-5p","SUV39H1"
"280436","let-7b-5p","IDH3A"
"280437","let-7b-5p","DNAL1"
"280438","let-7b-5p","TECPR2"
"280439","let-7b-5p","CLP1"
"280440","let-7b-5p","GJA7"
"280441","let-7b-5p","CCND1"
"280442","let-7b-5p","ZNF641"
"280443","let-7b-5p","GALNT10"
"280444","let-7b-5p","TRIM37"
"280445","let-7b-5p","SCYL2"
"280446","let-7b-5p","CCDC94"
"280447","let-7b-5p","PPAPDC1A"
"280448","let-7b-5p","PDP2"
"280449","let-7b-5p","TCF4"
"280450","let-7b-5p","ATPAF1"
"280451","let-7b-5p","PPIA"
"280452","let-7b-5p","DSCR3"
"280453","let-7b-5p","TRAM2"
"280454","let-7b-5p","FNDC3B"
"280455","let-7b-5p","ZBTB4"
"280456","let-7b-5p","KLHL13"
"280457","let-7b-5p","FNTB"
"280458","let-7b-5p","FKTN"
"280459","let-7b-5p","ASAP1"
"280460","let-7b-5p","USP15"
"280461","let-7b-5p","MTOR"
"280462","let-7b-5p","ZNF295"
"280463","let-7b-5p","ACP1"
"280464","let-7b-5p","UHRF2"
"280465","let-7b-5p","SLC25A12"
"280466","let-7b-5p","GOLGA5"
"280467","let-7b-5p","CPEB2"
"280468","let-7b-5p","ERMAP"
"280469","let-7b-5p","STK24"
"280470","let-7b-5p","FOXN2"
"280471","let-7b-5p","TMEM123"
"280472","let-7b-5p","KCTD10"
"280473","let-7b-5p","TBRG1"
"280474","let-7b-5p","NOPE"
"280475","let-7b-5p","RERE"
"280476","let-7b-5p","CCDC18"
"280477","let-7b-5p","AIFM1"
"280478","let-7b-5p","RAB7L1"
"280479","let-7b-5p","WDR37"
"280480","let-7b-5p","ZCCHC11"
"280481","let-7b-5p","SALL3"
"280482","let-7b-5p","PCNXL3"
"280483","let-7b-5p","MTDH"
"280484","let-7b-5p","DOPEY1"
"280485","let-7b-5p","MARCH9"
"280486","let-7b-5p","CSE1L"
"280487","let-7b-5p","CCDC41"
"280488","let-7b-5p","ZNF259"
"280489","let-7b-5p","FAM125B"
"280490","let-7b-5p","MGLL"
"280491","let-7b-5p","RNF216L"
"280492","let-7b-5p","MACF1"
"280493","let-7b-5p","RYK"
"280494","let-7b-5p","BAHCC1"
"280495","let-7b-5p","ETAA1"
"280496","let-7b-5p","TANC1"
"280497","let-7b-5p","GIPC1"
"280498","let-7b-5p","ATP6V1F"
"280499","let-7b-5p","STX3A"
"280500","let-7b-5p","STK33"
"280501","let-7b-5p","RRM2"
"280502","let-7b-5p","TSC1"
"280503","let-7b-5p","EZH2"
"280504","let-7b-5p","FLJ36031"
"280505","let-7b-5p","BACH2"
"280506","let-7b-5p","EPHA7"
"280507","let-7b-5p","PSMB2"
"280508","let-7b-5p","TRIB2"
"280509","let-7b-5p","MAEA"
"280510","let-7b-5p","KLF13"
"280511","let-7b-5p","PBX1"
"280512","let-7b-5p","PHKB"
"280513","let-7b-5p","EDN1"
"280514","let-7b-5p","CSNK1E"
"280515","let-7b-5p","GCC1"
"280516","let-7b-5p","ATG4B"
"280517","let-7b-5p","SAT1"
"280518","let-7b-5p","FAM122C"
"280519","let-7b-5p","TPM2"
"280520","let-7b-5p","IGF2BP1"
"280521","let-7b-5p","C13orf1"
"280522","let-7b-5p","C15orf40"
"280523","let-7b-5p","ANKRD39"
"280524","let-7b-5p","LEPROTL1"
"280525","let-7b-5p","LRRN6A"
"280526","let-7b-5p","XYLT1"
"280527","let-7b-5p","RAB15"
"280528","let-7b-5p","CIAO1"
"280529","let-7b-5p","PTPN21"
"280530","let-7b-5p","FOXRED1"
"280531","let-7b-5p","SOCS6"
"280532","let-7b-5p","XPO7"
"280533","let-7b-5p","CEP85L"
"280534","let-7b-5p","HMGA2"
"280535","let-7b-5p","UBXN4"
"280536","let-7b-5p","TMEM41A"
"280537","let-7b-5p","SNAPC3"
"280538","let-7b-5p","FBXL12"
"280539","let-7b-5p","C15orf41"
"280540","let-7b-5p","SEC22A"
"280541","let-7b-5p","SLC39A8"
"280542","let-7b-5p","MFSD6"
"280543","let-7b-5p","PSKH1"
"280544","let-7b-5p","NARS2"
"280545","let-7b-5p","LMAN2L"
"280546","let-7b-5p","TRAPPC1"
"280547","let-7b-5p","RIF1"
"280548","let-7b-5p","MOBKL1A"
"280549","let-7b-5p","PGRMC1"
"280550","let-7b-5p","PHF2"
"280551","let-7b-5p","SIPA1L2"
"280552","let-7b-5p","TEX10"
"280553","let-7b-5p","PHTF2"
"280554","let-7b-5p","HIPK2"
"280555","let-7b-5p","RIMKLA"
"280556","let-7b-5p","PRPF38B"
"280557","let-7b-5p","RNF125"
"280558","let-7b-5p","FKRP"
"280559","let-7b-5p","DAGLA"
"280560","let-7b-5p","KCNC1"
"280561","let-7b-5p","COL3A1"
"280562","let-7b-5p","PDE4DIP"
"280563","let-7b-5p","HBP1"
"280564","let-7b-5p","NARG1"
"280565","let-7b-5p","MICB"
"280566","let-7b-5p","SPATA13"
"280567","let-7b-5p","MKL1"
"280568","let-7b-5p","BTBD3"
"280569","let-7b-5p","CDC25A"
"280570","let-7b-5p","ZBTB26"
"280571","let-7b-5p","CASP7"
"280572","let-7b-5p","FAM175B"
"280573","let-7b-5p","C14orf32"
"280574","let-7b-5p","ZFYVE20"
"280575","let-7b-5p","LIN28B"
"280576","miR-378b","PPME1"
"280577","miR-378b","RBM14"
"280578","miR-378b","PSME3"
"280579","miR-378b","PAPOLA"
"280580","miR-378b","KCNIP2"
"280581","miR-378b","OTUB2"
"280582","miR-378b","VAT1"
"280583","miR-378b","MNT"
"280584","miR-378b","PHF20"
"280585","miR-378b","MYO1D"
"280586","miR-378b","PDIA4"
"280587","miR-378b","HIC2"
"280588","miR-378b","WDFY3"
"280589","miR-378b","RORA"
"280590","miR-378b","GALNT3"
"280591","miR-378b","KLF3"
"280592","miR-378b","FURIN"
"280593","miR-378b","DDX3X"
"280594","miR-378b","PDK3"
"280595","miR-378b","HIVEP2"
"280596","miR-378b","MOB3B"
"280597","miR-378b","CSNK1G1"
"280598","miR-378b","ZNF652"
"280599","miR-378b","IPO9"
"280600","miR-378b","MAPK1"
"280601","miR-378b","OTUD7B"
"280602","miR-378b","SPTLC2"
"280603","miR-378b","EIF2C1"
"280604","miR-378b","STC1"
"280605","miR-378b","PARVA"
"280606","miR-378b","ETV5"
"280607","miR-378b","NFATC4"
"280608","miR-378b","WASF2"
"280609","miR-378b","PPP1R3D"
"280610","miR-378b","CAPRIN2"
"280611","miR-378b","NUTF2"
"280612","miR-378b","GNAS"
"280613","miR-378b","KIAA1467"
"280614","miR-378b","NFIX"
"280615","miR-378b","ZNF395"
"280616","miR-378b","EXOC5"
"280617","miR-378b","VCPIP1"
"280618","miR-378b","RABGAP1"
"280619","miR-378b","FBXO33"
"280620","miR-378b","FKBP8"
"280621","miR-378b","TAOK2"
"280622","miR-378b","TANC2"
"280623","miR-378b","UBR1"
"280624","miR-378b","PAPOLG"
"280625","miR-378b","SRSF1"
"280626","miR-378b","MARCKSL1"
"280627","miR-378b","PURB"
"280628","miR-378b","TRAF3"
"280629","miR-378b","KDM5C"
"280630","miR-378b","DLAT"
"280631","miR-378b","FBXL20"
"280632","miR-378b","DOC2A"
"280633","miR-378b","SRSF3"
"280634","miR-378b","TFB1M"
"280635","miR-378b","SPOPL"
"280636","miR-378b","GRB2"
"280637","miR-378b","ZMIZ1"
"280638","miR-378b","TBL1XR1"
"280639","miR-378b","DACT1"
"280640","miR-378b","DCAF12"
"280641","miR-378b","SUFU"
"280642","miR-378b","MTF1"
"280643","miR-378b","CLOCK"
"280644","miR-378b","NEK4"
"280645","miR-378b","CHD2"
"280646","miR-378b","MARCKS"
"280647","miR-378b","SFT2D3"
"280648","miR-378b","SYN2"
"280649","miR-378b","FZD5"
"280650","miR-378b","NSFL1C"
"280651","miR-378b","SSH2"
"280652","miR-378b","NUFIP2"
"280653","miR-378b","SKP2"
"280654","miR-378b","TUB"
"280655","miR-378b","EIF4G3"
"280656","miR-378b","NFIA"
"280657","miR-378b","RAP1B"
"280658","miR-378b","C2orf44"
"280659","miR-378b","CENPB"
"280660","miR-378b","CTDP1"
"280661","miR-378b","CPEB3"
"280662","miR-378b","ZDHHC9"
"280663","miR-378b","ZNF507"
"280664","miR-378b","ENAH"
"280665","miR-378b","BCL2L2"
"280666","miR-378b","AGAP3"
"280667","miR-378b","ZSWIM6"
"280668","miR-378b","PLEKHA1"
"280669","miR-378b","TAOK1"
"280670","miR-378b","SLC38A1"
"280671","miR-378b","EML4"
"280672","miR-378b","NR3C1"
"280673","miR-378b","ACVR1B"
"280674","miR-378b","HSPA12A"
"280675","miR-378b","BBX"
"280676","miR-378b","ZNF182"
"280677","miR-378b","IRF2"
"280678","miR-378b","SLC26A6"
"280679","miR-378b","TMEM245"
"280680","miR-378b","SLC9A5"
"280681","miR-378b","MANEAL"
"280682","miR-378b","RANBP10"
"280683","miR-378b","BRD3"
"280684","miR-378b","LRRC58"
"280685","miR-378b","DYRK1A"
"280686","miR-378b","IL6ST"
"280687","miR-378b","CBL"
"280688","miR-378b","HNRNPUL1"
"280689","miR-378b","TICAM2"
"280690","miR-378b","ANKRD52"
"280691","miR-378b","AHDC1"
"280692","miR-378b","C1orf9"
"280693","miR-378b","BTG1"
"280694","miR-378b","SLC2A1"
"280695","miR-378b","PTBP3"
"280696","miR-378b","C12orf51"
"280697","miR-378b","NFATC3"
"280698","miR-378b","CBX5"
"280699","miR-378b","SYT12"
"280700","miR-378b","RIT1"
"280701","miR-378b","NUP160"
"280702","miR-378b","IGF1R"
"280703","miR-378b","DOK7"
"280704","miR-378b","ACIN1"
"280705","miR-378b","TAF4"
"280706","miR-378b","DAZAP2"
"280707","miR-378b","C16orf72"
"280708","miR-378b","LUZP1"
"280709","miR-378b","N4BP1"
"280710","miR-378b","ZBTB5"
"280711","miR-378b","SOX7"
"280712","miR-378b","SBDS"
"280713","miR-378b","RRP1B"
"280714","miR-378b","TIMM50"
"280715","miR-378b","HOXD13"
"280716","miR-378b","EFNA5"
"280717","miR-378b","C1orf21"
"280718","miR-378b","RBPJ"
"280719","miR-378b","SOX6"
"280720","miR-378b","CRY2"
"280721","miR-378b","TNFRSF19"
"280722","miR-378b","AAK1"
"280723","miR-378b","SLC25A6"
"280725","miR-378b","CREBRF"
"280726","miR-378b","POMGNT1"
"280727","miR-378b","NCOR2"
"280728","miR-378b","UBE2W"
"280729","miR-378b","ELFN2"
"280730","miR-378b","PHF15"
"280731","miR-378b","PTGS1"
"280732","miR-378b","TOLLIP"
"280733","miR-378b","TCF7L2"
"280734","miR-378b","TBXA2R"
"280735","miR-378b","USP2"
"280736","miR-378b","RPL23A"
"280737","miR-378b","SYNJ1"
"280738","miR-378b","MEF2D"
"280739","miR-378b","ZNF592"
"280740","miR-378b","C1orf144"
"280741","miR-378b","ATRN"
"280742","miR-378b","AMMECR1L"
"280743","miR-378b","MAP2K6"
"280744","miR-378b","MLL2"
"280745","miR-378b","MAX"
"280746","miR-378b","ODZ1"
"280747","miR-378b","KIAA1522"
"280748","miR-378b","VEGFA"
"280749","miR-378b","MAFG"
"280750","miR-378b","SAR1A"
"280751","miR-378b","PLAGL2"
"280752","miR-378b","PHF17"
"280753","miR-378b","CIT"
"280754","miR-378b","DYNC1LI2"
"280755","miR-378b","REST"
"280756","miR-378b","H3F3B"
"280757","miR-378b","SEC63"
"280758","miR-378b","ARL8B"
"280759","miR-378b","SLC2A3"
"280760","miR-378b","ELMO1"
"280761","miR-378b","C17orf81"
"280762","miR-378b","CAMK2G"
"280763","miR-378b","ZNF805"
"280764","miR-378b","RALGAPB"
"280765","miR-378b","TCF4"
"280766","miR-378b","CBX1"
"280767","miR-378b","ACAP3"
"280768","miR-378b","TNK2"
"280769","miR-378b","FOXG1"
"280770","miR-378b","WDR37"
"280771","miR-378b","KPNA6"
"280772","miR-378b","HDAC4"
"280773","miR-378b","NFRKB"
"280774","miR-425-5p","SLC12A4"
"280775","miR-425-5p","STXBP5"
"280776","miR-425-5p","REPS2"
"280777","miR-425-5p","PFN2"
"280778","miR-425-5p","UBLCP1"
"280779","miR-425-5p","HERC2"
"280780","miR-425-5p","BTBD1"
"280781","miR-425-5p","CUX1"
"280782","miR-425-5p","RECK"
"280783","miR-425-5p","RABAC1"
"280784","miR-425-5p","BRCA2"
"280785","miR-425-5p","RGS1"
"280786","miR-425-5p","EID2"
"280787","miR-425-5p","ABCE1"
"280788","miR-425-5p","TIMM10"
"280789","miR-425-5p","GALNT2"
"280790","miR-425-5p","ATP7A"
"280791","miR-425-5p","B4GALT3"
"280792","miR-425-5p","GALC"
"280793","miR-425-5p","RICTOR"
"280794","miR-425-5p","TET3"
"280795","miR-425-5p","ZNF267"
"280796","miR-425-5p","GHITM"
"280797","miR-425-5p","LCOR"
"280798","miR-425-5p","RCAN1"
"280799","miR-425-5p","NCKAP5"
"280800","miR-425-5p","UGDH"
"280801","miR-425-5p","TCF7"
"280802","miR-425-5p","RPS6KC1"
"280803","miR-425-5p","TMEM188"
"280804","miR-425-5p","MARK1"
"280805","miR-425-5p","HOXD11"
"280806","miR-425-5p","FBXL17"
"280807","miR-425-5p","SMG1"
"280808","miR-425-5p","ME2"
"280809","miR-425-5p","BICD2"
"280810","miR-425-5p","FAM164A"
"280811","miR-425-5p","MSH3"
"280812","miR-425-5p","FAM63B"
"280813","miR-425-5p","PHLPP1"
"280814","miR-425-5p","SCML1"
"280815","miR-425-5p","CMTM4"
"280816","miR-425-5p","LRIG1"
"280817","miR-425-5p","RAB28"
"280818","miR-425-5p","STT3A"
"280819","miR-425-5p","SRSF11"
"280820","miR-425-5p","TMTC3"
"280821","miR-425-5p","SASS6"
"280822","miR-425-5p","DERA"
"280823","miR-425-5p","HIC2"
"280824","miR-425-5p","MEIS3P1"
"280825","miR-425-5p","UBE2E3"
"280826","miR-425-5p","FGF9"
"280827","miR-425-5p","UBE2V2"
"280828","miR-425-5p","SUZ12"
"280829","miR-425-5p","TM9SF3"
"280830","miR-425-5p","SVIL"
"280831","miR-425-5p","FAM179B"
"280832","miR-425-5p","HNRPLL"
"280833","miR-425-5p","DICER1"
"280834","miR-425-5p","POMT2"
"280835","miR-425-5p","SLC6A6"
"280836","miR-425-5p","HIPK1"
"280837","miR-425-5p","ARMCX3"
"280838","miR-425-5p","NAP1L1"
"280839","miR-425-5p","DHX36"
"280840","miR-425-5p","KDM5D"
"280841","miR-425-5p","ITM2B"
"280842","miR-425-5p","GOPC"
"280843","miR-425-5p","BASP1"
"280844","miR-425-5p","ZFX"
"280845","miR-425-5p","GNAI1"
"280846","miR-425-5p","ZDBF2"
"280847","miR-425-5p","ANKRD40"
"280848","miR-425-5p","C11orf30"
"280849","miR-425-5p","MCM3APAS"
"280850","miR-425-5p","TOMM22"
"280851","miR-425-5p","E4F1"
"280852","miR-425-5p","ANLN"
"280853","miR-425-5p","C1orf55"
"280854","miR-425-5p","SLC35A2"
"280855","miR-425-5p","EIF2A"
"280856","miR-425-5p","ZNF200"
"280857","miR-425-5p","PDK3"
"280858","miR-425-5p","LYPLA1"
"280859","miR-425-5p","C5orf41"
"280860","miR-425-5p","PDCD10"
"280861","miR-425-5p","IL11RA"
"280862","miR-425-5p","POLH"
"280863","miR-425-5p","MEF2C"
"280864","miR-425-5p","CREB1"
"280865","miR-425-5p","PLS1"
"280866","miR-425-5p","RAD18"
"280867","miR-425-5p","CSNK1G1"
"280868","miR-425-5p","MYST1"
"280869","miR-425-5p","MTHFD2L"
"280870","miR-425-5p","PTPN7"
"280871","miR-425-5p","BHLHB9"
"280872","miR-425-5p","PSEN1"
"280873","miR-425-5p","KIF13A"
"280874","miR-425-5p","IRS2"
"280875","miR-425-5p","AP3M1"
"280876","miR-425-5p","HDLBP"
"280877","miR-425-5p","RPS27L"
"280878","miR-425-5p","SSX2IP"
"280879","miR-425-5p","PTCH1"
"280880","miR-425-5p","SNRNP27"
"280881","miR-425-5p","TGFB1"
"280882","miR-425-5p","MBNL1"
"280883","miR-425-5p","ZNF605"
"280884","miR-425-5p","SEL1L"
"280885","miR-425-5p","ZAK"
"280886","miR-425-5p","PLSCR4"
"280887","miR-425-5p","GJB2"
"280888","miR-425-5p","CFL2"
"280889","miR-425-5p","C6orf130"
"280890","miR-425-5p","RBBP5"
"280891","miR-425-5p","CLGN"
"280892","miR-425-5p","SMEK1"
"280893","miR-425-5p","PPP2CA"
"280894","miR-425-5p","HDGF"
"280895","miR-425-5p","ZNF786"
"280896","miR-425-5p","NGDN"
"280897","miR-425-5p","LRRC8A"
"280898","miR-425-5p","ARMC8"
"280899","miR-425-5p","KLHL14"
"280900","miR-425-5p","DSG2"
"280901","miR-425-5p","SSX2"
"280902","miR-425-5p","TSPAN12"
"280903","miR-425-5p","GALNT11"
"280904","miR-425-5p","ZNF24"
"280905","miR-425-5p","SEPT2"
"280906","miR-425-5p","CDC27"
"280907","miR-425-5p","SEC11A"
"280908","miR-425-5p","KIAA1333"
"280909","miR-425-5p","GCC2"
"280910","miR-425-5p","QRICH1"
"280911","miR-425-5p","SPATA5"
"280912","miR-425-5p","STC1"
"280913","miR-425-5p","MED6"
"280914","miR-425-5p","SEMA4B"
"280915","miR-425-5p","DDX42"
"280916","miR-425-5p","ZNF236"
"280917","miR-425-5p","APRIN"
"280918","miR-425-5p","HEATR5B"
"280919","miR-425-5p","RAP1A"
"280920","miR-425-5p","SGSH"
"280921","miR-425-5p","PPP2R1A"
"280922","miR-425-5p","ETV5"
"280923","miR-425-5p","GLCCI1"
"280924","miR-425-5p","PRUNE"
"280925","miR-425-5p","CXCL6"
"280926","miR-425-5p","CCNE2"
"280927","miR-425-5p","ZNF131"
"280928","miR-425-5p","PTP4A2"
"280929","miR-425-5p","DSP"
"280930","miR-425-5p","DIDO1"
"280931","miR-425-5p","FRS2"
"280932","miR-425-5p","ANAPC1"
"280933","miR-425-5p","DNAJB6"
"280934","miR-425-5p","PAK2"
"280935","miR-425-5p","TGFBR2"
"280936","miR-425-5p","HABP4"
"280937","miR-425-5p","IPO5"
"280938","miR-425-5p","HSPA13"
"280939","miR-425-5p","ATP1B1"
"280940","miR-425-5p","ITPKC"
"280941","miR-425-5p","BCAS2"
"280942","miR-425-5p","CENPQ"
"280943","miR-425-5p","DCAF6"
"280944","miR-425-5p","THRB"
"280945","miR-425-5p","RALBP1"
"280946","miR-425-5p","IL4R"
"280947","miR-425-5p","ANKRA2"
"280948","miR-425-5p","CNOT4"
"280949","miR-425-5p","IDH1"
"280950","miR-425-5p","FAR1"
"280951","miR-425-5p","FAM108B1"
"280952","miR-425-5p","C14orf169"
"280953","miR-425-5p","CNOT6"
"280954","miR-425-5p","C17orf104"
"280955","miR-425-5p","CNST"
"280956","miR-425-5p","C21orf91"
"280957","miR-425-5p","USP25"
"280958","miR-425-5p","RABGAP1"
"280959","miR-425-5p","KIAA0889"
"280960","miR-425-5p","BNC2"
"280961","miR-425-5p","PSMD12"
"280962","miR-425-5p","STXBP3"
"280963","miR-425-5p","BCL9"
"280964","miR-425-5p","ASPM"
"280965","miR-425-5p","NUDT21"
"280966","miR-425-5p","UGT8"
"280967","miR-425-5p","LOC374443"
"280968","miR-425-5p","C14orf28"
"280969","miR-425-5p","NPM1"
"280970","miR-425-5p","NLRC5"
"280971","miR-425-5p","VPS33B"
"280972","miR-425-5p","RBM16"
"280973","miR-425-5p","ARHGAP21"
"280974","miR-425-5p","MACC1"
"280975","miR-425-5p","MRPS6"
"280976","miR-425-5p","ARFIP1"
"280977","miR-425-5p","SRSF1"
"280978","miR-425-5p","EEF1A1P9"
"280979","miR-425-5p","GBE1"
"280980","miR-425-5p","DHX40"
"280981","miR-425-5p","VEZT"
"280982","miR-425-5p","UBA3"
"280983","miR-425-5p","MAPK6"
"280984","miR-425-5p","MPZL1"
"280985","miR-425-5p","EDIL3"
"280986","miR-425-5p","GBP2"
"280987","miR-425-5p","MFSD11"
"280988","miR-425-5p","STX7"
"280989","miR-425-5p","LITAF"
"280990","miR-425-5p","SHOC2"
"280991","miR-425-5p","HSPH1"
"280992","miR-425-5p","IPO7"
"280993","miR-425-5p","RNF19"
"280994","miR-425-5p","SH3PXD2A"
"280995","miR-425-5p","RARB"
"280996","miR-425-5p","CSPP1"
"280997","miR-425-5p","SLC5A6"
"280998","miR-425-5p","USP8"
"280999","miR-425-5p","SR140"
"281000","miR-425-5p","SMAD2"
"281001","miR-425-5p","NEK9"
"281002","miR-425-5p","C14orf106"
"281003","miR-425-5p","TNFRSF17"
"281004","miR-425-5p","TP53RK"
"281005","miR-425-5p","TMEM42"
"281006","miR-425-5p","ASH1L"
"281007","miR-425-5p","HTATSF1"
"281008","miR-425-5p","IPPK"
"281009","miR-425-5p","SREBF1"
"281010","miR-425-5p","RANBP17"
"281011","miR-425-5p","STRAP"
"281012","miR-425-5p","C4orf43"
"281013","miR-425-5p","RBJ"
"281014","miR-425-5p","IMPAD1"
"281015","miR-425-5p","FGFR1OP"
"281016","miR-425-5p","ADAM9"
"281017","miR-425-5p","CALM2"
"281018","miR-425-5p","MELK"
"281019","miR-425-5p","TAGLN2"
"281020","miR-425-5p","KIAA0528"
"281021","miR-425-5p","LOC402377"
"281022","miR-425-5p","MED21"
"281023","miR-425-5p","RPS21"
"281024","miR-425-5p","LUC7L3"
"281025","miR-425-5p","GRIA4"
"281026","miR-425-5p","KLHL12"
"281027","miR-425-5p","CCDC61"
"281028","miR-425-5p","UBQLN2"
"281029","miR-425-5p","TBCCD1"
"281030","miR-425-5p","H2AFZ"
"281031","miR-425-5p","GPR64"
"281032","miR-425-5p","TUBGCP3"
"281033","miR-425-5p","FAM18B"
"281034","miR-425-5p","SLC20A2"
"281035","miR-425-5p","FAM134B"
"281036","miR-425-5p","PTPN12"
"281037","miR-425-5p","PRDM8"
"281038","miR-425-5p","MAL2"
"281039","miR-425-5p","SPOPL"
"281040","miR-425-5p","FSCN1"
"281041","miR-425-5p","MID1IP1"
"281042","miR-425-5p","CREBZF"
"281043","miR-425-5p","LSM6"
"281044","miR-425-5p","GOLT1B"
"281045","miR-425-5p","CADM4"
"281046","miR-425-5p","SCOC"
"281047","miR-425-5p","ZNF326"
"281048","miR-425-5p","MEGF9"
"281049","miR-425-5p","CD40"
"281050","miR-425-5p","MTF1"
"281051","miR-425-5p","CTSS"
"281052","miR-425-5p","CENPT"
"281053","miR-425-5p","CLOCK"
"281054","miR-425-5p","BNIP2"
"281055","miR-425-5p","RPS6KA5"
"281056","miR-425-5p","SLC39A10"
"281057","miR-425-5p","ZCCHC2"
"281058","miR-425-5p","PDE10A"
"281059","miR-425-5p","SHCBP1"
"281060","miR-425-5p","CWC15"
"281061","miR-425-5p","RLIM"
"281062","miR-425-5p","TLE4"
"281063","miR-425-5p","BRCC3"
"281064","miR-425-5p","MUT"
"281065","miR-425-5p","SLC2A12"
"281066","miR-425-5p","TPR"
"281067","miR-425-5p","EIF3J"
"281068","miR-425-5p","TNIP1"
"281069","miR-425-5p","EDARADD"
"281070","miR-425-5p","SMURF1"
"281071","miR-425-5p","EPHA4"
"281072","miR-425-5p","TOMM40L"
"281073","miR-425-5p","TMEM127"
"281074","miR-425-5p","OSMR"
"281075","miR-425-5p","MAML1"
"281076","miR-425-5p","SLC25A37"
"281077","miR-425-5p","PCCA"
"281078","miR-425-5p","RANBP3"
"281079","miR-425-5p","KLHL29"
"281080","miR-425-5p","MID1"
"281081","miR-425-5p","CUL4B"
"281082","miR-425-5p","FAM96A"
"281083","miR-425-5p","FNIP2"
"281084","miR-425-5p","SLC35F2"
"281085","miR-425-5p","ANXA2"
"281086","miR-425-5p","LIF"
"281087","miR-425-5p","LPHN2"
"281088","miR-425-5p","KLRAQ1"
"281089","miR-425-5p","ATP11A"
"281090","miR-425-5p","EDNRA"
"281091","miR-425-5p","SSH2"
"281092","miR-425-5p","MTX2"
"281093","miR-425-5p","NUFIP2"
"281094","miR-425-5p","RBM47"
"281095","miR-425-5p","ITPKB"
"281096","miR-425-5p","SCARB2"
"281097","miR-425-5p","TPT1"
"281098","miR-425-5p","AR"
"281099","miR-425-5p","PNP"
"281100","miR-425-5p","DOHH"
"281101","miR-425-5p","GCFC1"
"281102","miR-425-5p","PCBP2"
"281103","miR-425-5p","KTELC1"
"281104","miR-425-5p","EHBP1"
"281105","miR-425-5p","ADPGK"
"281106","miR-425-5p","RPS10P7"
"281107","miR-425-5p","SEPT10"
"281108","miR-425-5p","B3GNT9"
"281109","miR-425-5p","GNS"
"281110","miR-425-5p","COPZ1"
"281111","miR-425-5p","UBE2E1"
"281112","miR-425-5p","PCOLCE2"
"281113","miR-425-5p","CSNK1G3"
"281114","miR-425-5p","FBN1"
"281115","miR-425-5p","RPL13A"
"281116","miR-425-5p","ERLIN2"
"281117","miR-425-5p","GFM1"
"281118","miR-425-5p","PSMD5"
"281119","miR-425-5p","PGK1"
"281120","miR-425-5p","CTPS2"
"281121","miR-425-5p","FASTKD3"
"281122","miR-425-5p","ACADSB"
"281123","miR-425-5p","PEG10"
"281124","miR-425-5p","RBM39"
"281125","miR-425-5p","EFHD1"
"281126","miR-425-5p","FIGN"
"281127","miR-425-5p","C1orf71"
"281128","miR-425-5p","TPI1"
"281129","miR-425-5p","VPS41"
"281130","miR-425-5p","PSMD3"
"281131","miR-425-5p","RNF6"
"281132","miR-425-5p","LCA5"
"281133","miR-425-5p","DDX18"
"281134","miR-425-5p","MGC22014"
"281135","miR-425-5p","SOGA1"
"281136","miR-425-5p","MAPRE1"
"281137","miR-425-5p","MED28"
"281138","miR-425-5p","ACYP2"
"281139","miR-425-5p","ANKRD46"
"281140","miR-425-5p","TMTC4"
"281141","miR-425-5p","SLC35A5"
"281142","miR-425-5p","ARMC1"
"281143","miR-425-5p","C1QTNF6"
"281144","miR-425-5p","FBXO45"
"281145","miR-425-5p","RHOA"
"281146","miR-425-5p","NR1D2"
"281147","miR-425-5p","ATP5G3"
"281148","miR-425-5p","SORL1"
"281149","miR-425-5p","EBNA1BP2"
"281150","miR-425-5p","CPEB3"
"281151","miR-425-5p","EXOSC9"
"281152","miR-425-5p","SLC7A2"
"281153","miR-425-5p","MAGT1"
"281154","miR-425-5p","CANX"
"281155","miR-425-5p","GNPNAT1"
"281156","miR-425-5p","AGTPBP1"
"281157","miR-425-5p","ZF"
"281158","miR-425-5p","SYNGR1"
"281159","miR-425-5p","RGMB"
"281160","miR-425-5p","CEP250"
"281161","miR-425-5p","CREM"
"281162","miR-425-5p","PLAGL1"
"281163","miR-425-5p","YOD1"
"281164","miR-425-5p","EFNA1"
"281165","miR-425-5p","MIA3"
"281166","miR-425-5p","CDKN2C"
"281167","miR-425-5p","RANBP5"
"281168","miR-425-5p","TMTC2"
"281169","miR-425-5p","MAN1A2"
"281170","miR-425-5p","TNC"
"281171","miR-425-5p","COL2A1"
"281172","miR-425-5p","HHIP"
"281173","miR-425-5p","LOXL2"
"281174","miR-425-5p","BCL2L2-PABPN1"
"281175","miR-425-5p","KIAA0240"
